"","Year","Variable","Val","Loc","N"
"803",2018,"OISST_HW_rate_decline",0.648575,"NYB",NA
"804",2019,"OISST_HW_rate_decline",0.3191375,"NYB",NA
"805",2020,"OISST_HW_rate_decline",0.2722375,"NYB",NA
"806",2021,"OISST_HW_rate_decline",0.183711111111111,"NYB",NA
"807",2022,"OISST_HW_rate_decline",0.1028625,"NYB",NA
"808",2023,"OISST_HW_rate_decline",0.143625,"NYB",NA
"809",2024,"OISST_HW_rate_decline",0.276242857142857,"NYB",NA
"810",2025,"OISST_HW_rate_decline",0.1138,"NYB",NA
"811",1981,"OISST_HW_total_days",NA,"NYB",NA
"812",1982,"OISST_HW_total_days",NA,"NYB",NA
"813",1983,"OISST_HW_total_days",10,"NYB",NA
"814",1984,"OISST_HW_total_days",38,"NYB",NA
"815",1985,"OISST_HW_total_days",41,"NYB",NA
"816",1986,"OISST_HW_total_days",7,"NYB",NA
"817",1987,"OISST_HW_total_days",NA,"NYB",NA
"818",1988,"OISST_HW_total_days",9,"NYB",NA
"819",1989,"OISST_HW_total_days",6,"NYB",NA
"820",1990,"OISST_HW_total_days",22,"NYB",NA
"821",1991,"OISST_HW_total_days",16,"NYB",NA
"822",1992,"OISST_HW_total_days",NA,"NYB",NA
"823",1993,"OISST_HW_total_days",21,"NYB",NA
"824",1994,"OISST_HW_total_days",25,"NYB",NA
"825",1995,"OISST_HW_total_days",6,"NYB",NA
"826",1996,"OISST_HW_total_days",NA,"NYB",NA
"827",1997,"OISST_HW_total_days",NA,"NYB",NA
"828",1998,"OISST_HW_total_days",NA,"NYB",NA
"829",1999,"OISST_HW_total_days",52,"NYB",NA
"830",2000,"OISST_HW_total_days",22,"NYB",NA
"831",2001,"OISST_HW_total_days",29,"NYB",NA
"832",2002,"OISST_HW_total_days",78,"NYB",NA
"833",2003,"OISST_HW_total_days",7,"NYB",NA
"834",2004,"OISST_HW_total_days",NA,"NYB",NA
"835",2005,"OISST_HW_total_days",29,"NYB",NA
"836",2006,"OISST_HW_total_days",51,"NYB",NA
"837",2007,"OISST_HW_total_days",13,"NYB",NA
"838",2008,"OISST_HW_total_days",12,"NYB",NA
"839",2009,"OISST_HW_total_days",49,"NYB",NA
"840",2010,"OISST_HW_total_days",78,"NYB",NA
"841",2011,"OISST_HW_total_days",250,"NYB",NA
"842",2012,"OISST_HW_total_days",128,"NYB",NA
"843",2013,"OISST_HW_total_days",97,"NYB",NA
"844",2014,"OISST_HW_total_days",100,"NYB",NA
"845",2015,"OISST_HW_total_days",228,"NYB",NA
"846",2016,"OISST_HW_total_days",155,"NYB",NA
"847",2017,"OISST_HW_total_days",98,"NYB",NA
"848",2018,"OISST_HW_total_days",55,"NYB",NA
"849",2019,"OISST_HW_total_days",95,"NYB",NA
"850",2020,"OISST_HW_total_days",152,"NYB",NA
"851",2021,"OISST_HW_total_days",198,"NYB",NA
"852",2022,"OISST_HW_total_days",210,"NYB",NA
"853",2023,"OISST_HW_total_days",153,"NYB",NA
"854",2024,"OISST_HW_total_days",98,"NYB",NA
"855",2025,"OISST_HW_total_days",31,"NYB",NA
"856",1981,"OISST_HW_total_icum",NA,"NYB",NA
"857",1982,"OISST_HW_total_icum",NA,"NYB",NA
"858",1983,"OISST_HW_total_icum",19.0509,"NYB",NA
"859",1984,"OISST_HW_total_icum",71.1699,"NYB",NA
"860",1985,"OISST_HW_total_icum",82.4208,"NYB",NA
"861",1986,"OISST_HW_total_icum",11.0342,"NYB",NA
"862",1987,"OISST_HW_total_icum",NA,"NYB",NA
"863",1988,"OISST_HW_total_icum",17.3102,"NYB",NA
"864",1989,"OISST_HW_total_icum",10.2225,"NYB",NA
"865",1990,"OISST_HW_total_icum",35.9386,"NYB",NA
"866",1991,"OISST_HW_total_icum",36.6296,"NYB",NA
"867",1992,"OISST_HW_total_icum",NA,"NYB",NA
"868",1993,"OISST_HW_total_icum",34.8136,"NYB",NA
"869",1994,"OISST_HW_total_icum",49.1585,"NYB",NA
"870",1995,"OISST_HW_total_icum",9.0375,"NYB",NA
"871",1996,"OISST_HW_total_icum",NA,"NYB",NA
"872",1997,"OISST_HW_total_icum",NA,"NYB",NA
"873",1998,"OISST_HW_total_icum",NA,"NYB",NA
"874",1999,"OISST_HW_total_icum",97.2632,"NYB",NA
"875",2000,"OISST_HW_total_icum",38.6651,"NYB",NA
"876",2001,"OISST_HW_total_icum",55.6768,"NYB",NA
"877",2002,"OISST_HW_total_icum",136.5458,"NYB",NA
"878",2003,"OISST_HW_total_icum",10.2223,"NYB",NA
"879",2004,"OISST_HW_total_icum",NA,"NYB",NA
"880",2005,"OISST_HW_total_icum",51.4618,"NYB",NA
"881",2006,"OISST_HW_total_icum",113.8521,"NYB",NA
"882",2007,"OISST_HW_total_icum",23.4167,"NYB",NA
"883",2008,"OISST_HW_total_icum",24.341,"NYB",NA
"884",2009,"OISST_HW_total_icum",98.5051,"NYB",NA
"885",2010,"OISST_HW_total_icum",174.4291,"NYB",NA
"886",2011,"OISST_HW_total_icum",610.2085,"NYB",NA
"887",2012,"OISST_HW_total_icum",281.8844,"NYB",NA
"888",2013,"OISST_HW_total_icum",193.9804,"NYB",NA
"889",2014,"OISST_HW_total_icum",199.2629,"NYB",NA
"890",2015,"OISST_HW_total_icum",521.6912,"NYB",NA
"891",2016,"OISST_HW_total_icum",308.8389,"NYB",NA
"892",2017,"OISST_HW_total_icum",186.7632,"NYB",NA
"893",2018,"OISST_HW_total_icum",129.202,"NYB",NA
"894",2019,"OISST_HW_total_icum",184.2793,"NYB",NA
"895",2020,"OISST_HW_total_icum",274.2757,"NYB",NA
"896",2021,"OISST_HW_total_icum",401.4965,"NYB",NA
"897",2022,"OISST_HW_total_icum",406.3979,"NYB",NA
"898",2023,"OISST_HW_total_icum",344.4723,"NYB",NA
"899",2024,"OISST_HW_total_icum",196.0985,"NYB",NA
"900",2025,"OISST_HW_total_icum",63.5899,"NYB",NA
