"","SVSPP","YEAR","N","strat.biomass","biomass.var","biomass.SE","strat.abund","abund.var","abund.SE","tot.biomass","tot.bio.var","tot.bio.SE","tot.abundance","tot.abund.var","tot.abund.SE","RPATH","SCINAME","Fall.q","biomass.t_area"
"2370",123,2022,35,0.00366779824322886,3.73557322298042e-05,0.00611193359173708,0.0160868344001266,0.000718600573826642,0.0268067262795486,3439.48553155659,32849846.999859,5731.47860502498,15085,631922264.540225,25138.0640571271,"LargePelagics","SARDA SARDA",0.175,0.000545803310004294
"2371",124,1995,31,0.0131243600436673,0.000216098394714107,0.0147002855317204,0.131243600436673,0.0216098394714107,0.147002855317204,12307.3962872599,190032393.411628,13785.223734551,123074,19003239341.1628,137852.23734551,"OtherPelagics","SCOMBER JAPONICUS",0.175,0.00195302976840288
"2372",124,1996,33,0.164055280434236,0.0218047228857117,0.147664223445328,1.79435462974945,2.54504169987685,1.59531868285834,153843.184932733,19174615726.0028,138472.436701326,1682660,2238056262286.63,1496013.45658608,"OtherPelagics","SCOMBER JAPONICUS",0.175,0.0244129881598565
"2373",124,1998,33,0.0829490607622518,0.0107675864323709,0.103766981416879,0.689759230823099,0.737470842454894,0.858761225519,77785.6565242298,9468789547.08145,97307.7054866748,646823,648516382772.76,805305.14885524,"OtherPelagics","SCOMBER JAPONICUS",0.175,0.012343610232478
"2374",124,2002,32,0.0402426365182328,0.00276682743571671,0.0526006410200171,0.139731376799419,0.0333577767616309,0.182641114652837,37737.6171962782,2433089984.13341,49326.3619592345,131033,29334128859.6332,171272.090136231,"OtherPelagics","SCOMBER JAPONICUS",0.175,0.00598848757711797
"2375",124,2013,42,0.00986121670619957,7.16248826764589e-05,0.00846314850847242,0.069445188071828,0.00355211677625763,0.0595996373836086,9247.37674628991,62985418.7526085,7936.33534779173,65122,3123656950.63522,55889.6855478291,"OtherPelagics","SCOMBER JAPONICUS",0.175,0.00146744296223208
"2376",124,2019,43,0.00308808354452514,8.02782500343747e-06,0.00283334166726102,0.029410319471668,0.000728147392602038,0.0269842063548669,2895.85685124324,7059500.84132365,2656.97211903393,27580,640317536.627996,25304.4963717517,"OtherPelagics","SCOMBER JAPONICUS",0.175,0.000459536241744813
"2377",126,1992,33,0.00241302516001899,1.16819839412863e-05,0.00341789173925774,0.0241302516001898,0.00116819839412863,0.0341789173925774,2262.81942865565,10272891.5274719,3205.13518084213,22628,1027289152.74719,32051.3518084213,"Mesopelagics","TRICHIURUS LEPTURUS",0.199,0.000315774858670826
"2378",126,2010,45,0.00472613085488829,1.9651350795268e-05,0.0044329844118007,0.0270064620279331,0.000641676760661811,0.025331339496004,4431.93916831187,17280985.4989287,4157.04047357357,25325,564277077.516041,23754.516991849,"Mesopelagics","TRICHIURUS LEPTURUS",0.199,0.00061847399168869
"2379",126,2023,41,0.0089237066672299,6.01851730920254e-05,0.00775791035601891,0.034722594035914,0.000911220050144975,0.0301864216187506,8368.22473167784,52925578.2103413,7274.99678421519,32561,801307789.827875,28307.3804833276,"Mesopelagics","TRICHIURUS LEPTURUS",0.199,0.00116777987165383
"2380",127,1985,34,0.000952431109294294,7.04413724971555e-06,0.00265407936010127,0.00952431109294294,0.000704413724971554,0.0265407936010127,893.144279751407,6194466.47373017,2488.86851274433,8931,619446647.373017,24888.6851274433,"OtherPelagics","PROMETHICHTHYS PROMETHEUS",0.175,0.00014173081983546
"2381",127,2015,42,0.00025128201730503,3.98517329599606e-07,0.000631282289946112,0.0152292131700018,0.00146379184425934,0.0382595327240068,235.640241241883,350447.776625154,591.986297666723,14281,1287227829.6608,35877.9574343468,"OtherPelagics","PROMETHICHTHYS PROMETHEUS",0.175,3.73931573370581e-05
"2382",129,1968,40,0,0,0,0.00761460658500091,0.000393939368842731,0.0198479059057305,0,0,0,7141,346422014.005655,18612.4155876032,"OtherPelagics","CARANX CRYSOS",0.175,0
"2383",129,1971,46,0,0,0,0.00634954072862863,0.000292562696654831,0.0171044642317388,0,0,0,5954,257273495.908334,16039.7473766994,"OtherPelagics","CARANX CRYSOS",0.175,0
"2384",129,1973,40,0,0,0,0.0330866094056265,0.000884611104262146,0.0297424125494578,0,0,0,31027,777908441.216498,27891.01004296,"OtherPelagics","CARANX CRYSOS",0.175,0
"2385",129,1989,33,0.00190486221858859,0,0,0.0571458665576576,0,0,1786.28855950281,0,0,53589,0,0,"OtherPelagics","CARANX CRYSOS",0.175,0.000283461639670921
"2386",129,2002,32,9.13752790200109e-05,0,0,0.0228438197550027,0,0,85.6873604515938,0,0,21422,0,0,"OtherPelagics","CARANX CRYSOS",0.175,1.35975117589302e-05
"2387",129,2010,45,6.85314592650082e-05,2.67350409229349e-08,0.000163508534709767,0.00761460658500091,0.000330062233616481,0.0181676149677518,64.2655203386954,23510.2339434985,153.330472977483,7141,290249801.771586,17036.7192197203,"OtherPelagics","CARANX CRYSOS",0.175,1.01981338191977e-05
"2388",129,2011,40,0.00221081339544408,2.28112371121326e-06,0.00151033893918327,0.0603562316037633,0.00163859385962744,0.04047954865889,2073.19492031474,2005972.32146663,1416.32352288121,56599,1440945053.69443,37959.7820554127,"OtherPelagics","CARANX CRYSOS",0.175,0.00032899008860775
"2389",129,2015,42,0.000544952369517736,7.09540158083254e-07,0.000842342067145678,0.0139731376799419,0.00046649583042949,0.0215985145421969,511.030232866268,623954.725071464,789.908048491382,13103,410226643.702474,20254.0525254201,"OtherPelagics","CARANX CRYSOS",0.175,8.10941026068059e-05
"2390",129,2018,42,0.0562827080911875,0.0065271038725761,0.0807904937017722,0.70669820372824,1.24181802410286,1.11436889049491,52779.2281142612,5739798171.99895,75761.4557146241,662708,1092028710412.99,1045001.77531571,"OtherPelagics","CARANX CRYSOS",0.175,0.00837540298976005
"2391",129,2021,42,0.00126683820900997,4.65418848627432e-06,0.00215735682868512,0.0241302516001898,0.00168859446214034,0.0410925110225737,1187.98020004422,4092795.68506583,2023.06591219017,22628,1484914534.26425,38534.5888036222,"OtherPelagics","CARANX CRYSOS",0.175,0.000188517590626483
"2392",129,2022,35,0.000517006094157852,8.10321360367819e-07,0.000900178515833287,0.0139731376799419,0.000591907494790225,0.0243291490765753,484.823554257741,712579.599431935,844.144300124058,13103,520511029.533919,22814.7108141637,"OtherPelagics","CARANX CRYSOS",0.175,7.69354306782518e-05
"2393",131,1963,33,1.24931738666409,0.101616093768777,0.318772793332142,27.6583802159395,73.640402255175,8.5813986188252,1415290.91051537,130409239720.91,361122.19499902,31332834,94506573857202.9,9721449.16446118,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.224588955671138
"2394",131,1964,32,6.83407876818437,7.40063841241128,2.72041144175128,81.5786275211397,839.611393296073,28.976048614262,6408671.76597901,6507966114903.93,2551071.56208993,76500530,738336639727516,27172350.6478095,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.01697600717029
"2395",131,1965,29,1.992992380094,0.890430757316404,0.943626386509197,41.705507642668,517.990724957788,22.7594095915906,1868932.80416682,783026121984.969,884887.632405928,39109428,455510173312391,21342684.3042854,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.296576247037798
"2396",131,1966,34,2.18312535183585,0.921996117036503,0.960206288792415,37.4415079326878,300.714988767142,17.3411357404047,2047230.39907549,810784036912.774,900435.470710019,35110853,264442450513216,16261686.582677,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.324869844023193
"2397",131,1967,43,2.31119088035374,0.56715386346125,0.753096184734227,66.0638779301593,542.051184760098,23.2819927145444,2167324.11830926,498743205606.779,706217.534196637,61951541,476668436745428,21832737.7290487,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.343927214338354
"2398",131,1968,40,4.74537316931009,2.92184501018462,1.70934051908466,51.5298267713493,239.804441211936,15.4856204658366,4449983.68920928,2569409186022.79,1602937.67377986,48322204,210878993222189,14521673.2239157,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.706156721623525
"2399",131,1969,38,4.40985811090604,5.40620853596999,2.32512548821993,121.632929750241,8764.31553564715,93.6179231538873,4135353.7361767,4754106335365.95,2180391.32619948,114061536,7707155159838923,87790404.7139488,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.656228885551494
"2400",131,1970,42,1.54744158796074,0.497276751978643,0.705178524898939,14.9807333824438,36.6845532912782,6.05677746753818,1451116.60995684,437294740164.458,661282.647711595,14048214,32259626326242.7,5679755.83332969,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.230274045827491
"2401",131,1971,46,5.16616099955876,9.35197167952474,3.05809935736639,309.198756150087,56203.3582205109,237.072474615909,4844578.36373023,8223927640596.35,2867739.11655094,289951785,49424053772101144,222315212.642098,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.768773958267672
"2402",131,1972,44,2.92195695596964,4.15967000102554,2.03952690617838,62.5765671484999,1810.01807203315,42.5443071636282,2740071.29275503,3657926506780.42,1912570.65406233,58681308,1591691908687303,39896013.6941938,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.434815023209768
"2403",131,1973,40,7.7735874460762,16.1069998304593,4.01335269200942,217.7714457436,19970.2652975415,141.316189085121,7289698.00845197,14164157639913.5,3763529.94407026,204215632,17561432219696394,132519554.103145,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.15678384614229
"2404",131,1974,37,2.89504382008064,2.30792893827222,1.51918693328774,67.5666299552506,1702.36557989432,41.2597331534551,2714833.4428624,2029544275625.27,1424620.74799761,63360750,1497024566225398,38691401.7092351,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.430810092273904
"2405",131,1975,40,2.83347884421413,0.461501628737854,0.679339111738647,76.0690647886164,431.18404280718,20.7649715339843,2657100.75701078,405834847539.91,637051.683570422,71333926,379174198697558,19472395.8129851,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.421648637531865
"2406",131,1976,42,11.8555533109998,28.4534130701136,5.33417407572284,280.192936451872,19526.7914833288,139.738296409141,11117570.1000076,25021334349090.4,5002132.97994869,262751517,17171450653929944,131039881.92123,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.76421924270831
"2407",131,1977,37,5.33991298505425,6.78295545243519,2.60441076876041,70.2519652580802,994.242688803371,31.5316141166825,5007514.65426754,5964788682192.66,2442291.68655029,65878928,874316156005126,29568837.5829204,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.794629908490216
"2408",131,1978,52,5.95199705292895,2.37092387472153,1.5397804631575,85.7910335354633,361.011499960405,19.0003026281269,5581497.77873134,2084940700768.15,1443932.3740287,80450722,317465937113317,17817573.8279182,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.885713847162047
"2409",131,1979,51,19.5832768025872,40.0407067701303,6.32777265474435,458.518809985095,24269.7791661403,155.787609154709,18364259.0884909,35210957265497.4,5933882.14118695,429976980,21342334488948552,146090158.768305,"Butterfish","PEPRILUS TRIACANTHUS",0.175,2.9141780956231
"2410",131,1980,36,16.1592957394375,80.1058550054829,8.95018742851136,480.203625585089,70225.474577341,265.000895427432,15153413.6313373,70443407842598.7,8393057.12137114,450311962,61754808637309776,248505148.110275,"Butterfish","PEPRILUS TRIACANTHUS",0.175,2.40465710408296
"2411",131,1981,37,25.9538247067974,108.783755473689,10.4299451328226,443.470465312747,25845.3079384573,160.764759628649,24338253.8100026,95662151698625.7,9780703.02680874,415865363,22727821428304896,150757492.113344,"Butterfish","PEPRILUS TRIACANTHUS",0.175,3.86217629565438
"2412",131,1982,37,12.9104920765014,36.4696603681763,6.03901153900009,276.926714732767,18656.996294702,136.590615690471,12106841.1503767,32070653999269.6,5663095.79640585,259688610,16406571018005990,128088137.694347,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.9212041780508
"2413",131,1983,37,22.6704462869838,150.168686505322,12.2543333766191,959.607977937895,469512.989764109,685.210179261888,21259258.7779224,132055191570675,11491526.9468715,899874403,412879870305200768,642557289.51215,"Butterfish","PEPRILUS TRIACANTHUS",0.175,3.37357831651544
"2414",131,1984,35,27.0369879032041,119.37335294293,10.9258113173773,601.807680542882,64385.8294715787,253.743629420679,25353992.3799289,104974421486691,10245702.5862891,564346421,56619547278285648,237948623.190565,"Butterfish","PEPRILUS TRIACANTHUS",0.175,4.02336129511966
"2415",131,1985,34,34.3020853411878,96.5283937358025,9.82488644900299,710.46039990091,36528.0454107145,191.123115846081,32166852.8117764,84885043769355.9,9213307.97104687,666235737,32121996580447304,179226104.628894,"Butterfish","PEPRILUS TRIACANTHUS",0.175,5.1044769852958
"2416",131,1986,38,13.7493266544098,20.7626201516163,4.55660182061329,436.903482334664,19497.9130913125,139.634927905995,12893460.0434447,18258212450527.6,4272962.95918039,409707161,17146055602013872,130942947.889582,"Butterfish","PEPRILUS TRIACANTHUS",0.175,2.04603075214431
"2417",131,1987,32,8.07341981678228,9.37342124106514,3.0616043573697,209.659086130594,5934.50596509247,77.0357447234235,7397918.93742401,7870497738118.72,2805440.73865742,192116966,4982974153608485,70590184.5415387,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.17395715322638
"2418",131,1988,31,20.1455767789504,25.128242128201,5.01280780882342,687.608449896065,23170.7757063399,152.219498443333,18531698.942984,21263422501949.6,4611227.87356574,632523602,19607021893062552,140025075.943784,"Butterfish","PEPRILUS TRIACANTHUS",0.175,2.94074870508503
"2419",131,1989,33,31.650156617466,209.746534211672,14.4826287051651,1049.91349868953,493961.958812314,702.824273067112,29680001.0628288,184446700581788,13581115.5867914,984558596,434379780616075136,659074943.095302,"Butterfish","PEPRILUS TRIACANTHUS",0.175,4.70984473474196
"2420",131,1990,33,14.0219767029703,33.7298815252751,5.80774323858029,559.855955863602,44027.9895057113,209.828476393723,13149138.2010242,29661349980034,5446223.460347,525006102,38717290028652672,196767095.899321,"Butterfish","PEPRILUS TRIACANTHUS",0.175,2.08660367603725
"2421",131,1991,33,3.54184413897408,1.2221213801044,1.10549598828055,105.930973331355,1260.3871954247,35.5019322773382,3258104.24822494,1034154443484.18,1016933.84420236,97444761,1066534830237307,32657844.8498566,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.517020370257361
"2422",131,1992,33,4.63508899779732,5.25127898915092,2.29156692879587,312.312500963235,24659.3742154991,157.03303542726,4346564.47497684,4617864543143.68,2148921.71638328,292871706,21684936199567068,147258059.879815,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.689745386576982
"2423",131,1993,33,25.6900240935425,60.1406599133151,7.75504093563117,602.332955415756,26021.3726799385,161.311415218944,23631976.2677124,50890796688388.8,7133778.57018206,554079594,22019186163176012,148388632.189855,"Butterfish","PEPRILUS TRIACANTHUS",0.175,3.75009888848784
"2424",131,1994,34,20.6597759717439,38.8328363397284,6.23159982185381,616.040776650387,25807.5386747711,160.647249197648,19373748.4528207,34148781356583,5843695.86448363,577693536,22694607930420448,150647296.459049,"Butterfish","PEPRILUS TRIACANTHUS",0.175,3.07437142436665
"2425",131,1995,31,6.43743214396518,5.54219615654139,2.35418694171499,147.487083426168,2675.04544590559,51.7208415042292,6036715.55828377,4873690995148.94,2207643.76545423,138306323,2352378828370490,48501328.1093465,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.95795121189958
"2426",131,1996,33,7.83485524161017,9.6461490932955,3.10582502618797,182.361280279759,4637.89502508443,68.1020926630337,7347152.01282053,8482621084851.03,2912493.9630583,171009675,4078467557219388,63862880.902911,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.16590107762056
"2427",131,1997,33,5.07486623593474,2.05226181896653,1.4325717500239,317.248855903853,12075.4388639504,109.888301761154,4758966.5067609,1804715976171.25,1343397.17737207,297500783,10618887529674386,103047986.538672,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.75518842796648
"2428",131,1998,33,2.61765037680623,0.964813127724938,0.982249015130551,103.671287479204,1580.469390742,39.7551177930841,2454707.15689443,848436417582.325,921106.083783147,97217968,1389831615518761,37280445.4844461,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.389531306072356
"2429",131,1999,33,13.2217004270815,34.0677468519635,5.83675824854547,708.655647986958,147290.519635208,383.78447028926,12398677.436927,29958461658102.5,5473432.34708373,664543327,129524192024429456,359894695.743671,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.96751494450617
"2430",131,2000,34,9.85834698164238,15.2535897487603,3.90558443113963,214.094167608937,4723.74227658962,68.7294862238153,9244685.65603918,13413686723174.7,3662470.03034491,200767257,4153959828658628,64451220.5366091,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.46701591988726
"2431",131,2001,33,1.08873257529184,0.179427884848617,0.423589287929496,37.3023289637131,253.764438543041,15.9299855160964,1020961.2667119,157785116579.317,397221.747364513,34980338,223155121919764,14938377.4861852,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.162013776085095
"2432",131,2002,32,2.2378164906366,1.46000394013252,1.2083062277968,66.5622952624276,1566.63693925207,39.5807647633553,2098517.1297338,1283896826262.16,1133091.71132003,62418933,1377667647957322,37116945.5634124,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.333008406344732
"2433",131,2003,31,1.76927977758607,0.956716755096331,0.978118988209682,74.4106351922956,3094.32403191349,55.6266485770398,1621244.61123614,803317898913.749,896280.033758283,68184717,2598183701324198,50972381.7505539,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.257271230543262
"2434",131,2004,33,1.45031694582418,0.65314917340417,0.808176449424363,53.9041340509654,907.495285190692,30.1246624079124,1360037.77212735,574365676529.1,757869.168477713,50548715,798032309692567,28249465.653222,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.215820974080979
"2435",131,2005,33,1.03924692269027,0.144858226700931,0.380602452305462,33.5822505460404,183.17909124961,13.534367042814,974555.991706123,127385284660.539,356910.751674055,31491826,161083848767980,12691881.214697,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.154649839686051
"2436",131,2006,38,6.26702965094688,6.71458216483946,2.59125108101077,141.195930265467,2478.77098280312,49.7872572331829,5876920.26137517,5904662647918.2,2429951.16163231,132406781,2179779184406033,46688105.384627,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.932593698057572
"2437",131,2007,33,0.844540098953543,0.26591451116368,0.515668993797067,16.8096672425346,65.2151446892122,8.07558943292762,791969.257451011,233839640808.855,483569.68557681,15763301,57348829677204.3,7572901.00801564,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.125675609963325
"2438",131,2008,33,3.77250237815463,2.67061190643557,1.63420069343871,127.910693773171,2247.01603374377,47.4027007009492,3537672.05472105,2348480066799.91,1532475.14394195,119948523,1975978745661434,44451982.4716675,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.561384282463487
"2439",131,2009,46,13.1440965043188,25.8770020098897,5.08694427037388,354.42170347688,19579.8855916035,139.928144387052,12325904.1948255,22755692529611.5,4770292.70900764,332359699,17218140498548390,131217912.262573,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.95596674171411
"2440",131,2010,45,10.093783033606,23.1528287775646,4.81173864393782,185.832371602605,5537.59314481713,74.4150061803204,9465466.30989071,20360111756827.3,4512218.0528901,174264698,4869643203234423,69782828.8566351,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.50205104666755
"2441",131,2011,40,7.01250782720882,3.03795446199567,1.7429728804533,227.615155168238,2439.91376763111,49.3954832715615,6575993.99207387,2671513401348.21,1634476.4915251,213446591,2145608964815942,46320718.5265508,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.0435279504775
"2442",131,2012,43,3.50074840187983,0.972764330928863,0.986288158161124,85.3171465592165,559.336508609257,23.6502961632462,3282834.19081572,855428538821.093,924893.798671552,80006334,491868787799846,22178115.0641764,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.52094470266069
"2443",131,2013,42,5.411061697169,1.90712377599713,1.38098652274276,135.422488276005,1661.10318061673,40.756633578066,5074234.50898129,1677084626956.27,1295023.0217862,126992724,1460739278206487,38219619.0222572,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.805217514459673
"2444",131,2014,42,10.310443973524,2.50994135074845,1.5842794421277,306.073487348219,4596.78748034997,67.7996126858404,9668640.5628577,2207189751856.14,1485661.38532848,287021058,4042318445036024,63579229.6668969,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.53429225796489
"2445",131,2015,42,15.3012774631301,23.4617015826788,4.84372806654944,449.27815724896,20163.6645178716,141.998818719986,14348805.1846709,20631728019841.5,4542216.20135386,421311539,17731503435504732,133159691.481712,"Butterfish","PEPRILUS TRIACANTHUS",0.175,2.27697581296579
"2446",131,2016,40,7.57621476106886,13.7631333137384,3.7098697165451,145.777300658157,3730.01952689245,61.0738858014819,7104611.35717269,12103010611963,3478938.14431402,136702971,3280100896192392,57272165.1083001,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.12741291087334
"2447",131,2018,42,9.17793533019205,41.7193550535223,6.4590521791918,308.140408019939,42897.3343524894,207.116716738387,8606628.19609402,36687125338894.4,6056989.79187636,288959317,37723015614100856,194224137.568174,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.36576418604048
"2448",131,2019,43,3.99676354483167,1.96284603766447,1.40101607330697,71.0788032772424,685.512689174781,26.1822972478501,3747973.43634683,1726085614515.49,1313805.77503506,66654298,602825473138143,24552504.4168236,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.594756479885665
"2449",131,2021,42,8.53695911801324,5.57554552360726,2.36125930884502,261.679979529784,6893.68147664882,83.0281968770177,8005551.40242606,4903017728698.6,2214275.89263366,245390952,6062158824262005,77859866.5826111,"Butterfish","PEPRILUS TRIACANTHUS",0.175,1.27038082113292
"2450",131,2022,35,43.3846519832188,410.753862749876,20.2670634959748,1583.1348526864,696785.135169244,834.736566330506,40684048.8195817,361208327089598,19005481.5011248,1484588044,612738225589474560,782775974.075262,"Butterfish","PEPRILUS TRIACANTHUS",0.175,6.4560494022647
"2451",131,2023,41,5.68261026114159,1.98047129807228,1.40729218646032,128.006182672791,1093.8719380697,33.0737348672583,5328879.74706736,1741584898645.89,1319691.21336997,120038068,961928027055494,31014964.5664072,"Butterfish","PEPRILUS TRIACANTHUS",0.175,0.845626526955593
"2452",131,2024,42,20.1874767226374,135.034694310651,11.620442948126,370.447559925043,48354.716101947,219.897057965647,18930848.8367184,118746676426770,10897094.8617863,347387980,42522122599520184,206208929.485413,"Butterfish","PEPRILUS TRIACANTHUS",0.175,3.00408879801152
"2453",132,1982,37,0,0,0,0.0282268740199519,0.000888361917252204,0.02980540080677,0,0,0,26470,781206827.44784,27950.0774139865,"SmPelagics","SELENE SETAPINNIS",0.175,0
"2454",132,2006,38,0.000117705691272208,7.81277681826312e-09,8.83899135550155e-05,0.0588528456361038,0.00195319420456578,0.0441949567775078,110.378760025859,6870.39198014227,82.8878276958823,55189,1717597995.03557,41443.9138479412,"SmPelagics","SELENE SETAPINNIS",0.175,1.7515727867888e-05
"2455",132,2008,33,7.23907548005695e-05,1.05137855471576e-08,0.000102536752177732,0.0482605032003797,0.00467279357651451,0.0683578347851547,67.8845828596695,9245.60237472471,96.1540554252638,45256,4109156610.98876,64102.7036168426,"SmPelagics","SELENE SETAPINNIS",0.175,1.07724337500848e-05
"2456",132,2009,46,1.52292131700018e-05,1.27786508442037e-09,3.57472388363125e-05,0.0152292131700018,0.00127786508442037,0.0357472388363125,14.2812267419323,1123.72773879612,33.5220485471296,14281,1123727738.79612,33522.0485471296,"SmPelagics","SELENE SETAPINNIS",0.175,2.2662519598217e-06
"2457",132,2010,45,0.000515236357206237,4.19549692007682e-08,0.000204829121954785,0.403654825832481,0.0251683639505984,0.15864540318143,483.163979702086,36894.3194755376,192.078940739316,378528,22132531091.2868,148770.06113895,"SmPelagics","SELENE SETAPINNIS",0.175,7.66720769652139e-05
"2458",132,2011,40,5.96824130778811e-05,6.58586740305596e-09,8.11533573122884e-05,0.0435955786777545,0.00358361779387387,0.0598633259506508,55.9673086295622,5791.47358752982,76.1017318300301,40882,3151358284.46712,56136.9600572308,"SmPelagics","SELENE SETAPINNIS",0.175,8.88131146992278e-06
"2459",132,2012,43,7.8238344611348e-05,3.68593059153556e-09,6.07118653274264e-05,0.0451517352057214,0.00122843314150368,0.035049010563833,73.368172527062,3241.33001166118,56.9326796458868,42341,1080258325.54169,32867.2835132703,"SmPelagics","SELENE SETAPINNIS",0.175,1.16426108052601e-05
"2460",132,2013,42,0.000281615265162458,2.63371312608392e-08,0.000162287187605304,0.0869471209934277,0.00227598183714883,0.0477072514105438,264.08530833993,23160.3205369241,152.185152156589,81535,2001450665.31839,44737.5755413544,"SmPelagics","SELENE SETAPINNIS",0.175,4.19070335063181e-05
"2461",132,2014,42,1.52292131700018e-05,1.46379184425934e-09,3.82595327240068e-05,0.00761460658500091,0.000365947961064836,0.0191297663620034,14.2812267419323,1287.2278296608,35.8779574343468,7141,321806957.415201,17938.9787171734,"SmPelagics","SELENE SETAPINNIS",0.175,2.2662519598217e-06
"2462",132,2016,40,0.000437337305737511,8.59212240328186e-08,0.000293123223291534,0.087908111852647,0.00382894801307857,0.0618784939464315,410.113980034493,75557.3213276965,274.876920325619,82436,3367096530.89578,58026.6880917374,"SmPelagics","SELENE SETAPINNIS",0.175,6.50799562109391e-05
"2463",132,2018,42,0.0175696325821725,0.000203001993714467,0.0142478768142649,0.138890376143656,0.00177605838812882,0.0421433077502089,16475.9599775447,178515693.205073,13360.9765064187,130245,1561828475.31761,39519.9756492537,"SmPelagics","SELENE SETAPINNIS",0.175,0.00261452865806138
"2464",132,2019,43,0.00106387745338885,1.0390976036529e-07,0.000322350368954792,0.504593542596451,0.0346078946067099,0.186031972001347,997.653323771411,91376.0626827819,302.284737760248,473184,30433456258.438,174451.87376018,"SmPelagics","SELENE SETAPINNIS",0.175,0.000158315097230483
"2465",132,2021,42,0.000153801825407096,2.39995742914657e-08,0.000154917959873818,0.0256336375678493,0.000666654841429604,0.0258196599789696,144.227985874438,21104.721992503,145.27464332258,24038,586242277.569527,24212.4405537634,"SmPelagics","SELENE SETAPINNIS",0.175,2.28871763998655e-05
"2466",132,2022,35,0.000602993978380611,1.70774839492585e-07,0.000413249125216963,0.156708527148203,0.0120167902053942,0.109621121164647,565.458873885624,150175.810080388,387.525237991525,146954,10567313130.1025,102797.437371281,"SmPelagics","SELENE SETAPINNIS",0.175,8.97312467828291e-05
"2467",132,2024,42,0.00146457724860048,7.40714249164199e-07,0.000860647575471051,0.566390772222578,0.108816365332796,0.329873256467989,1373.41040110586,651368.566568905,807.074077497788,531134,95690828124.3948,309339.341378356,"SmPelagics","SELENE SETAPINNIS",0.175,0.000217943042946501
"2468",133,1984,35,0,0,0,0.0282268740199519,0.000946705074839481,0.0307685728437229,0,0,0,26470,832512575.878641,28853.2940212836,"Freshwater","SELENE VOMER",0.175,0
"2469",133,1985,34,0,0,0,0.069445188071828,0.00185799127168729,0.0431044228784853,0,0,0,65122,1633878533.72888,40421.2633861051,"Freshwater","SELENE VOMER",0.175,0
"2470",133,1989,33,0,0,0,0.0241302516001898,0.00116819839412863,0.0341789173925774,0,0,0,22628,1027289152.74719,32051.3518084213,"Freshwater","SELENE VOMER",0.175,0
"2471",134,2009,46,0.00120739040113424,3.04660377522553e-06,0.00174545231250399,0.0424473955815197,0.00107993043533478,0.0328622950405898,1132.23289293735,2679119.4258937,1636.80158415542,39805,949668162.117686,30816.6864233922,"Freshwater","PRIACANTHUS ARENATUS",0.175,0.000179671190644977
"2472",135,1964,32,0.235340079334257,0.0446891143984348,0.211397999986837,0.173672035642657,0.0188810842190864,0.137408457596636,220690.655316138,39298669385.3779,198238.919956143,162861,16603629236.1466,128855.07066525,"Bluefish","POMATOMUS SALTATRIX",0.175,0.0350208451390263
